"Date","Price","Open","High","Low","Vol.","Change %"
"09/08/2023","104.50","100.45","106.00","100.45","508.00K","-3.24%"
"09/07/2023","108.00","106.50","110.00","106.40","74.50K","0.57%"
"09/06/2023","107.39","106.00","107.49","106.00","9.50K","1.79%"
"09/05/2023","105.50","105.51","106.00","105.20","4.50K","-0.47%"
"09/04/2023","106.00","107.00","108.80","106.00","26.50K","-0.74%"
"09/01/2023","106.79","106.03","106.79","104.00","26.50K","1.70%"
"08/31/2023","105.00","106.00","106.57","104.10","118.50K","-1.05%"
"08/30/2023","106.11","108.00","108.00","104.75","49.00K","-0.13%"
"08/29/2023","106.25","108.00","111.11","106.00","39.00K","-5.01%"
"08/28/2023","111.85","111.00","112.00","110.20","26.00K","-0.58%"
"08/25/2023","112.50","112.20","113.00","112.00","69.00K","-0.22%"
"08/24/2023","112.75","112.15","113.00","112.12","23.00K","0.00%"
"08/23/2023","112.75","113.50","113.50","112.00","82.00K","-0.88%"
"08/22/2023","113.75","112.30","114.00","112.30","26.00K","0.66%"
"08/21/2023","113.00","112.26","113.34","112.00","45.50K","-0.88%"
"08/18/2023","114.00","113.00","115.00","113.00","25.00K","0.88%"
"08/17/2023","113.01","114.00","114.65","113.00","14.00K","-0.56%"
"08/16/2023","113.65","116.00","116.00","113.02","41.50K","-1.18%"
"08/15/2023","115.01","117.90","118.98","114.50","84.00K","-1.28%"
"08/11/2023","116.50","115.00","121.87","114.75","3.17M","2.20%"
"08/10/2023","113.99","114.00","114.00","112.55","25.50K","-0.45%"
"08/09/2023","114.50","113.00","115.00","112.55","53.50K","1.78%"
"08/08/2023","112.50","114.50","114.50","111.99","73.50K","-1.79%"
"08/07/2023","114.55","113.40","116.50","113.40","609.50K","2.09%"
"08/04/2023","112.20","114.00","114.95","111.05","49.00K","-0.09%"
"08/03/2023","112.30","114.00","118.89","112.00","198.00K","-1.49%"
"08/02/2023","114.00","112.00","116.44","110.99","508.50K","2.29%"
"08/01/2023","111.45","112.90","112.90","110.00","35.00K","-0.62%"
"07/31/2023","112.15","112.88","113.00","111.21","30.50K","-0.09%"
"07/27/2023","112.25","111.30","113.20","111.00","41.00K","-0.17%"
"07/26/2023","112.44","112.00","113.99","112.00","67.00K","0.17%"
"07/25/2023","112.25","113.01","113.50","112.00","76.50K","-0.93%"
"07/24/2023","113.30","114.11","114.11","113.25","10.50K","-1.82%"
"07/21/2023","115.40","113.00","115.45","113.00","236.50K","2.30%"
"07/20/2023","112.80","112.20","113.80","111.60","39.50K","0.40%"
"07/19/2023","112.35","114.00","115.50","112.35","64.00K","-2.30%"
"07/18/2023","115.00","114.00","117.00","114.00","29.50K","-0.61%"
"07/17/2023","115.70","117.25","117.25","115.00","31.50K","-0.26%"
"07/14/2023","116.00","112.51","116.20","112.00","635.00K","2.43%"
"07/13/2023","113.25","115.40","115.40","113.25","95.00K","-2.37%"
"07/12/2023","116.00","114.09","116.00","112.45","615.00K","1.75%"
"07/11/2023","114.00","110.49","114.84","110.02","221.50K","3.64%"
"07/10/2023","110.00","107.62","110.06","107.62","150.00K","1.20%"
"07/07/2023","108.70","109.95","109.95","107.00","83.00K","-1.18%"
"07/06/2023","110.00","108.00","110.00","107.15","47.50K","0.92%"
"07/05/2023","109.00","106.51","113.40","106.51","262.00K","2.83%"
"07/04/2023","106.00","106.00","107.00","101.78","143.50K","0.21%"
"07/03/2023","105.78","101.44","105.78","100.00","229.50K","6.85%"
"06/27/2023","99.00","99.00","99.29","96.72","129.10K","0.00%"
"06/26/2023","99.00","98.48","99.00","97.65","113.90K","1.52%"
"06/23/2023","97.52","97.99","98.50","96.55","55.30K","-0.18%"
"06/22/2023","97.70","97.92","98.50","97.50","14.10K","-0.31%"
"06/21/2023","98.00","98.00","98.30","97.05","28.90K","-0.50%"
"06/20/2023","98.49","99.00","99.53","98.08","20.50K","-1.61%"
"06/19/2023","100.10","97.10","100.50","97.10","1.19M","3.44%"
"06/16/2023","96.77","97.99","98.75","96.77","12.40K","-0.72%"
"06/15/2023","97.47","99.00","99.00","97.47","26.90K","-1.55%"
"06/14/2023","99.00","99.00","99.84","98.90","67.70K","0.00%"
"06/13/2023","99.00","100.48","100.48","98.50","45.20K","-0.30%"
"06/12/2023","99.30","98.11","100.20","98.00","643.80K","-0.65%"
"06/09/2023","99.95","99.90","100.00","98.10","28.00K","-0.05%"
"06/08/2023","100.00","100.22","100.90","98.00","441.60K","0.00%"
"06/07/2023","100.00","96.61","101.31","96.00","1.77M","3.09%"
"06/06/2023","97.00","96.01","97.99","96.01","11.70K","0.00%"
"06/05/2023","97.00","97.25","97.50","96.51","73.40K","-0.51%"
"06/02/2023","97.50","93.51","98.00","93.51","668.10K","2.63%"
"06/01/2023","95.00","93.50","95.74","93.03","60.20K","0.41%"
"05/31/2023","94.61","96.00","96.60","93.00","142.10K","-0.94%"
"05/30/2023","95.51","95.75","96.50","95.02","52.90K","0.01%"
"05/29/2023","95.50","97.00","98.25","95.06","274.40K","-1.55%"
"05/26/2023","97.00","98.00","98.90","96.30","111.70K","-1.51%"
"05/25/2023","98.49","97.50","98.89","97.00","366.40K","0.50%"
"05/24/2023","98.00","95.70","99.00","94.50","777.80K","3.59%"
"05/23/2023","94.60","94.02","96.00","93.13","372.30K","0.16%"
"05/22/2023","94.45","93.99","94.50","93.55","925.80K","0.85%"
"05/19/2023","93.65","93.11","94.00","93.00","329.20K","0.64%"
"05/18/2023","93.05","94.90","94.90","92.95","55.50K","-1.12%"
"05/17/2023","94.10","95.50","95.50","94.00","737.60K","-0.42%"
"05/16/2023","94.50","93.75","96.99","93.75","935.60K","1.07%"
"05/15/2023","93.50","92.01","93.80","92.01","42.20K","-0.95%"
"05/12/2023","94.40","92.35","94.59","91.60","129.80K","2.28%"
"05/11/2023","92.30","91.00","92.94","90.85","541.70K","1.43%"
"05/10/2023","91.00","90.11","91.90","89.90","778.00K","-2.56%"
"05/09/2023","93.39","93.49","94.00","92.00","600.30K","-0.54%"
"05/08/2023","93.90","93.70","94.70","93.30","171.60K","-0.53%"
"05/05/2023","94.40","98.90","98.90","93.30","710.80K","-3.67%"
"05/04/2023","98.00","101.00","101.50","97.00","487.60K","-2.49%"
"05/03/2023","100.50","100.56","102.00","99.00","120.90K","0.43%"
"05/02/2023","100.07","99.00","101.38","98.50","85.90K","2.08%"
"04/28/2023","98.03","97.49","104.87","97.00","640.60K","0.36%"
"04/27/2023","97.68","96.20","97.70","96.20","17.80K","0.80%"
"04/26/2023","96.90","97.00","97.66","96.15","12.80K","0.72%"
"04/20/2023","96.21","96.00","97.50","95.02","6.80K","0.21%"
"04/19/2023","96.01","94.40","96.99","94.00","11.80K","-1.02%"
"04/18/2023","97.00","96.25","97.00","94.50","12.10K","1.05%"
"04/17/2023","95.99","95.00","96.00","93.70","12.40K","1.61%"
"04/13/2023","94.47","93.52","94.47","92.50","46.60K","0.29%"
"04/12/2023","94.20","94.88","94.88","93.85","6.20K","0.21%"
"04/11/2023","94.00","94.06","94.25","93.91","5.10K","0.00%"
"04/10/2023","94.00","94.50","95.00","93.87","5.80K","0.00%"
"04/07/2023","94.00","95.00","95.00","93.50","19.90K","-1.02%"
"04/06/2023","94.97","95.50","95.99","94.25","9.70K","0.18%"
"04/05/2023","94.80","94.50","95.50","94.00","16.80K","0.05%"
"04/04/2023","94.75","96.50","96.50","93.81","92.20K","-1.30%"
"04/03/2023","96.00","95.42","96.56","94.60","24.20K","0.00%"
"03/31/2023","96.00","98.00","98.00","95.90","14.20K","-0.78%"
"03/30/2023","96.75","96.52","97.50","95.88","3.10K","-0.26%"
"03/29/2023","97.00","97.00","97.30","96.52","7.50K","-0.51%"
"03/28/2023","97.50","97.97","97.97","97.00","4.80K","-0.46%"
"03/27/2023","97.95","97.90","98.49","96.50","19.60K","-0.05%"
"03/24/2023","98.00","97.99","98.12","97.40","12.80K","-0.01%"
"03/22/2023","98.01","98.51","99.74","98.00","24.80K","-1.00%"
"03/21/2023","99.00","100.45","100.45","98.73","17.60K","-0.01%"
"03/20/2023","99.01","99.97","99.97","98.52","5.20K","0.01%"
"03/17/2023","99.00","99.01","100.00","98.51","21.40K","0.00%"
"03/16/2023","99.00","98.51","99.93","98.01","12.60K","0.00%"
"03/15/2023","99.00","99.01","99.75","98.51","8.50K","0.00%"
"03/14/2023","99.00","99.00","99.75","99.00","6.70K","-0.03%"
"03/13/2023","99.03","99.60","100.75","99.00","24.10K","-0.97%"
"03/10/2023","100.00","98.55","101.00","98.50","17.10K","1.01%"
"03/09/2023","99.00","99.01","100.50","99.00","9.60K","-0.20%"
"03/08/2023","99.20","100.79","100.79","99.10","2.50K","-0.80%"
"03/07/2023","100.00","99.00","100.48","99.00","1.70K","1.01%"
"03/06/2023","99.00","98.50","99.88","98.50","5.10K","0.00%"
"03/03/2023","99.00","98.25","99.90","98.00","13.60K","1.02%"
"03/02/2023","98.00","98.00","98.49","97.00","5.80K","0.84%"
"03/01/2023","97.18","98.00","98.80","97.16","15.20K","-1.55%"
"02/28/2023","98.71","98.52","99.96","98.50","5.40K","-0.79%"
"02/27/2023","99.50","100.89","100.89","99.20","19.30K","-0.74%"
"02/24/2023","100.24","103.38","103.38","99.90","30.00K","-2.40%"
"02/23/2023","102.70","103.44","103.45","101.80","7.90K","1.03%"
"02/22/2023","101.65","102.00","102.86","101.60","4.70K","-0.34%"
"02/21/2023","102.00","103.00","103.00","102.00","11.00K","-0.29%"
"02/20/2023","102.30","103.11","103.15","102.15","8.50K","-0.73%"
"02/17/2023","103.05","102.20","105.00","101.99","2.90K","0.78%"
"02/16/2023","102.25","103.00","104.00","102.02","10.30K","-1.26%"
"02/15/2023","103.55","103.00","104.94","103.00","3.70K","-0.43%"
"02/14/2023","104.00","105.50","105.50","103.76","33.40K","-1.89%"
"02/13/2023","106.00","105.40","106.40","105.01","5.50K","0.47%"
"02/10/2023","105.50","105.68","106.70","105.00","24.60K","-0.94%"
"02/09/2023","106.50","106.00","106.69","105.01","41.70K","0.94%"
"02/08/2023","105.51","104.00","105.99","104.00","38.90K","-0.09%"
"02/07/2023","105.60","104.00","110.00","104.00","98.40K","1.06%"
"02/06/2023","104.49","102.90","104.49","102.00","38.30K","1.54%"
"02/03/2023","102.91","104.51","105.00","102.90","15.30K","-1.30%"
"02/02/2023","104.27","106.00","107.00","104.01","42.50K","-1.63%"
"02/01/2023","106.00","101.09","107.81","101.05","316.70K","6.31%"
"01/31/2023","99.71","99.90","105.49","97.51","2.59M","1.33%"
"01/30/2023","98.40","99.00","99.50","98.03","6.60K","-0.30%"
"01/27/2023","98.70","100.04","100.04","98.50","6.80K","-0.50%"
"01/26/2023","99.20","99.94","100.50","98.50","86.60K","0.21%"
"01/25/2023","98.99","100.94","100.94","98.15","38.10K","-0.51%"
"01/24/2023","99.50","98.55","99.94","98.50","15.80K","0.51%"
"01/23/2023","99.00","101.49","101.49","98.50","8.40K","0.20%"
"01/20/2023","98.80","99.01","100.98","98.51","4.10K","-0.70%"
"01/19/2023","99.50","100.49","100.50","99.50","7.80K","-0.99%"
"01/18/2023","100.49","98.00","100.49","98.00","12.40K","2.12%"
"01/17/2023","98.40","100.00","100.00","97.35","12.10K","-1.60%"
"01/16/2023","100.00","102.99","102.99","99.00","3.50K","0.00%"
"01/13/2023","100.00","98.15","101.00","98.15","7.80K","-0.55%"
"01/12/2023","100.55","100.97","101.46","100.55","13.70K","0.05%"
"01/11/2023","100.50","101.34","101.34","100.07","6.00K","0.09%"
"01/10/2023","100.41","100.00","100.97","99.60","14.40K","0.91%"
"01/09/2023","99.50","100.16","100.22","99.00","102.70K","-1.09%"
"01/06/2023","100.60","100.01","101.00","100.01","7.50K","-0.37%"
"01/05/2023","100.97","101.63","101.63","100.16","3.30K","0.37%"
"01/04/2023","100.60","100.75","100.78","100.00","14.60K","-0.40%"
"01/03/2023","101.00","100.00","101.50","99.65","22.30K","-0.10%"
"01/02/2023","101.10","102.35","102.35","101.10","13.00K","0.31%"
"12/30/2022","100.79","99.00","100.90","98.55","32.10K","1.81%"
"12/29/2022","99.00","100.05","100.05","98.86","33.00K","-1.49%"
"12/28/2022","100.50","104.00","104.00","98.01","25.10K","-1.47%"
"12/27/2022","102.00","105.22","106.99","102.00","17.90K","-3.77%"
"12/26/2022","106.00","104.55","106.00","100.61","14.50K","3.82%"
"12/23/2022","102.10","103.00","103.00","102.06","1.60K","-0.63%"
"12/22/2022","102.75","103.99","104.10","102.01","9.20K","-1.18%"
"12/21/2022","103.98","102.90","104.99","100.00","12.00K","2.96%"
"12/20/2022","100.99","107.01","109.50","100.99","26.10K","-6.92%"
"12/19/2022","108.50","111.00","111.00","108.50","13.10K","-2.86%"
"12/16/2022","111.70","113.99","113.99","110.50","10.10K","-1.14%"
"12/15/2022","112.99","114.50","115.00","110.00","24.10K","-1.15%"
"12/14/2022","114.30","114.25","115.55","114.25","3.60K","-0.44%"
"12/13/2022","114.80","115.51","115.75","114.79","7.40K","-0.65%"
"12/12/2022","115.55","118.00","118.50","115.50","13.40K","-0.47%"
"12/09/2022","116.10","116.01","118.35","115.51","7.70K","-0.21%"
"12/08/2022","116.34","116.01","117.50","115.50","5.30K","0.21%"
"12/07/2022","116.10","116.98","116.98","116.09","3.50K","-0.72%"
"12/06/2022","116.94","117.30","117.99","115.90","10.60K","-0.07%"
"12/05/2022","117.02","117.87","118.50","117.00","10.00K","-0.91%"
"12/02/2022","118.10","118.91","120.99","118.00","28.00K","-1.63%"
"12/01/2022","120.06","120.50","121.00","120.00","5.30K","0.05%"
"11/30/2022","120.00","120.50","120.50","119.25","5.60K","0.42%"
"11/29/2022","119.50","121.25","121.30","119.00","23.40K","-0.25%"
"11/28/2022","119.80","120.00","121.00","118.00","30.60K","-2.21%"
"11/25/2022","122.51","120.02","125.00","120.00","24.80K","1.67%"
"11/24/2022","120.50","120.51","120.60","120.02","114.10K","0.01%"
"11/23/2022","120.49","120.01","120.55","120.00","13.40K","-0.01%"
"11/22/2022","120.50","120.00","120.74","119.50","8.80K","0.42%"
"11/21/2022","120.00","121.49","121.49","119.90","27.60K","-0.58%"
"11/18/2022","120.70","121.00","121.90","120.00","14.10K","-0.90%"
"11/17/2022","121.80","122.10","122.90","121.80","9.30K","-0.77%"
"11/16/2022","122.74","123.00","123.00","122.50","7.90K","0.11%"
"11/15/2022","122.60","123.50","123.50","122.60","15.90K","0.00%"
"11/14/2022","122.60","123.50","124.30","122.60","7.10K","-0.99%"
"11/11/2022","123.82","123.00","124.49","123.00","10.00K","-0.06%"
"11/10/2022","123.90","122.34","123.90","121.00","6.10K","1.56%"
"11/08/2022","122.00","122.50","123.00","121.90","113.80K","-0.41%"
"11/07/2022","122.50","121.90","122.69","120.11","6.80K","1.33%"
"11/04/2022","120.89","122.10","122.49","119.87","26.30K","-0.91%"
"11/03/2022","122.00","121.50","124.98","121.50","164.40K","0.43%"
"11/02/2022","121.48","119.99","121.70","119.99","236.20K","1.23%"
"11/01/2022","120.00","120.00","120.50","119.50","53.10K","0.84%"
"10/31/2022","119.00","120.00","120.98","118.31","12.50K","-0.83%"
"10/28/2022","120.00","122.00","122.50","119.10","7.30K","-1.72%"
"10/27/2022","122.10","122.79","122.79","119.05","174.80K","2.99%"
"10/26/2022","118.55","120.00","126.00","117.67","30.20K","-2.62%"
"10/25/2022","121.74","123.09","123.09","121.00","24.50K","-0.94%"
"10/24/2022","122.90","124.00","124.00","122.50","14.90K","0.00%"
"10/21/2022","122.90","126.18","126.18","122.53","27.30K","-2.00%"
"10/20/2022","125.41","127.50","129.00","125.00","44.90K","-2.10%"
"10/19/2022","128.10","126.55","128.79","126.55","8.50K","0.56%"
"10/18/2022","127.39","126.10","128.00","126.10","19.20K","1.02%"
"10/17/2022","126.10","126.50","126.90","118.10","17.80K","-1.11%"
"10/14/2022","127.51","127.60","128.80","126.50","23.00K","-0.19%"
"10/13/2022","127.75","125.60","129.00","125.60","28.90K","-0.20%"
"10/12/2022","128.00","128.90","128.90","125.00","50.10K","-3.76%"
"10/11/2022","133.00","135.00","135.00","132.80","74.40K","-1.12%"
"10/10/2022","134.50","137.00","137.00","134.06","23.70K","-0.37%"
"10/07/2022","135.00","135.98","135.98","134.10","15.40K","-0.37%"
"10/06/2022","135.50","135.51","136.89","135.05","26.00K","0.00%"
"10/05/2022","135.50","136.00","137.99","135.00","17.70K","-1.23%"
"10/04/2022","137.19","138.00","138.00","136.09","30.70K","0.84%"
"10/03/2022","136.05","136.50","137.90","135.80","24.30K","0.04%"
"09/30/2022","136.00","136.39","138.35","136.00","60.40K","-0.22%"
"09/29/2022","136.30","135.00","136.30","134.00","15.00K","0.48%"
"09/28/2022","135.65","135.79","138.00","134.50","47.10K","-0.48%"
"09/27/2022","136.30","132.21","136.75","131.50","47.40K","3.11%"
"09/26/2022","132.19","128.00","132.50","127.99","30.50K","4.66%"
"09/23/2022","126.30","127.00","128.97","123.00","23.10K","0.00%"
"09/22/2022","126.30","129.00","129.00","125.00","28.60K","-2.34%"
"09/21/2022","129.33","134.00","134.00","129.33","26.90K","-2.21%"
"09/20/2022","132.25","135.00","135.10","132.00","36.30K","-2.51%"
"09/19/2022","135.65","137.00","137.50","135.61","34.10K","-0.76%"
"09/16/2022","136.69","139.36","140.00","136.50","114.70K","-2.01%"
"09/15/2022","139.50","140.99","141.00","139.01","33.70K","0.45%"
"09/14/2022","138.88","143.01","143.44","138.50","96.00K","-3.56%"
"09/13/2022","144.00","141.55","144.00","141.00","85.20K","2.13%"
"09/12/2022","141.00","141.50","143.00","139.57","209.00K","-4.77%"
"09/09/2022","148.07","148.07","148.07","148.07","55.20K","-8.03%"
"09/08/2022","161.00","160.00","161.00","158.51","128.50K","0.63%"
"09/07/2022","160.00","159.46","161.00","158.51","39.00K","0.47%"
"09/06/2022","159.25","160.00","160.01","158.00","54.20K","-0.01%"
"09/05/2022","159.26","162.10","163.93","159.26","112.20K","-1.20%"
"09/02/2022","161.20","159.75","163.41","159.25","256.10K","1.07%"
"09/01/2022","159.50","158.98","160.50","157.00","157.30K","2.25%"
"08/31/2022","155.99","155.90","158.00","153.95","191.50K","1.69%"
"08/30/2022","153.40","155.99","158.01","152.62","62.00K","-0.97%"
"08/29/2022","154.90","155.30","156.95","153.52","37.50K","-0.58%"
"08/26/2022","155.80","158.50","158.50","155.20","19.40K","-1.39%"
"08/25/2022","158.00","158.41","158.41","157.20","12.50K","-0.32%"
"08/24/2022","158.50","158.00","159.20","157.70","9.20K","0.01%"
"08/23/2022","158.49","159.00","160.50","157.56","17.50K","0.06%"
"08/22/2022","158.40","159.00","159.30","157.99","8.40K","-0.69%"
"08/19/2022","159.50","162.35","162.35","159.50","14.20K","0.11%"
"08/18/2022","159.33","161.50","161.50","159.00","13.30K","-1.34%"
"08/17/2022","161.50","160.15","161.50","160.00","18.90K","0.16%"
"08/16/2022","161.25","163.50","164.80","159.50","58.90K","-0.76%"
"08/15/2022","162.49","159.90","162.85","158.00","43.90K","3.18%"
"08/12/2022","157.48","155.50","158.00","155.00","29.00K","1.01%"
"08/11/2022","155.90","158.00","159.79","154.61","28.50K","-0.14%"
"08/10/2022","156.12","150.00","160.82","149.81","145.00K","4.01%"
"08/05/2022","150.10","147.15","150.00","147.15","21.50K","1.76%"
"08/04/2022","147.50","145.10","147.99","145.10","20.30K","1.30%"
"08/03/2022","145.61","143.43","150.75","143.03","35.10K","1.46%"
"08/02/2022","143.52","142.51","143.97","142.51","5.70K","-0.35%"
"08/01/2022","144.02","142.00","144.02","142.00","11.40K","0.71%"
"07/29/2022","143.00","143.98","143.98","141.50","12.60K","0.70%"
"07/28/2022","142.00","141.01","142.75","141.00","14.10K","0.71%"
"07/27/2022","141.00","141.01","142.50","140.55","8.90K","0.00%"
"07/26/2022","141.00","140.15","141.50","140.15","8.90K","0.00%"
"07/25/2022","141.00","141.01","141.25","140.80","8.20K","-1.05%"
"07/22/2022","142.50","141.05","143.50","138.40","5.80K","1.03%"
"07/21/2022","141.05","143.50","143.50","140.33","12.00K","-1.33%"
"07/20/2022","142.95","142.15","143.00","142.00","5.20K","-0.03%"
"07/19/2022","143.00","145.25","145.25","143.00","5.40K","-1.54%"
"07/18/2022","145.24","144.11","145.90","144.10","10.00K","-0.82%"
"07/15/2022","146.44","146.75","147.00","146.02","23.10K","-0.35%"
"07/14/2022","146.96","146.60","147.00","145.30","20.20K","0.93%"
"07/13/2022","145.61","146.77","146.77","143.50","40.20K","0.84%"
"07/07/2022","144.40","143.61","144.49","143.06","4.40K","-0.13%"
"07/06/2022","144.59","145.00","145.00","142.10","6.00K","0.91%"
"07/05/2022","143.29","144.77","144.77","143.01","11.30K","-0.46%"
"07/04/2022","143.95","143.50","144.35","141.13","14.70K","-0.31%"
"07/01/2022","144.40","145.00","145.00","143.60","9.30K","-0.15%"
"06/30/2022","144.61","143.70","145.08","143.70","15.00K","0.76%"
"06/29/2022","143.52","146.00","146.00","143.52","8.40K","-0.40%"
"06/28/2022","144.10","143.50","145.75","143.50","9.60K","-0.55%"
"06/27/2022","144.90","143.50","147.00","143.50","9.80K","0.95%"
"06/24/2022","143.54","145.11","146.64","143.01","26.30K","-1.82%"
"06/23/2022","146.20","145.00","147.00","144.53","62.90K","0.83%"
"06/22/2022","144.99","145.50","147.00","144.60","109.50K","0.00%"
"06/21/2022","144.99","145.00","145.00","143.25","38.00K","0.69%"
"06/20/2022","144.00","145.10","145.50","144.00","33.30K","-0.69%"
"06/17/2022","145.00","144.60","147.67","144.60","34.60K","0.69%"
"06/16/2022","144.00","144.79","144.79","143.20","4.00K","0.00%"
"06/15/2022","144.00","144.89","144.90","143.52","161.40K","0.38%"
"06/14/2022","143.45","144.97","144.97","143.00","5.20K","-1.06%"
"06/13/2022","144.98","144.99","145.45","144.00","15.70K","0.00%"
"06/10/2022","144.98","145.00","145.00","143.00","8.40K","0.69%"
"06/09/2022","143.98","143.90","144.24","142.50","10.80K","0.06%"
"06/08/2022","143.90","143.11","143.90","143.00","19.70K","0.63%"
"06/07/2022","143.00","144.00","144.00","142.00","46.10K","-0.21%"
"06/06/2022","143.30","142.50","144.67","140.11","13.90K","0.91%"
"06/03/2022","142.01","144.00","144.75","142.01","12.20K","-1.98%"
"06/02/2022","144.88","143.96","144.88","143.52","5.90K","0.61%"
"06/01/2022","144.00","145.90","145.90","143.67","23.60K","-0.07%"
"05/31/2022","144.10","145.10","145.10","144.10","13.30K","-0.96%"
"05/30/2022","145.50","146.84","147.84","144.35","13.70K","0.34%"
"05/27/2022","145.00","149.20","149.20","144.52","116.80K","-0.68%"
"05/26/2022","146.00","143.05","146.00","143.00","17.30K","0.17%"
"05/25/2022","145.75","143.01","145.90","143.00","4.40K","0.52%"
"05/24/2022","145.00","146.00","146.00","144.00","24.30K","0.03%"
"05/23/2022","144.95","146.50","146.50","144.00","17.80K","-1.33%"
"05/20/2022","146.90","146.30","148.00","146.30","42.70K","1.38%"
"05/19/2022","144.90","145.49","147.00","144.90","39.90K","-0.07%"
"05/18/2022","145.00","145.50","146.00","144.01","56.20K","0.35%"
"05/17/2022","144.50","145.65","145.65","143.10","34.10K","-1.19%"
"05/16/2022","146.24","148.00","148.00","144.00","17.90K","-0.55%"
"05/13/2022","147.05","148.00","149.91","147.00","8.40K","-0.78%"
"05/12/2022","148.20","143.03","150.00","143.03","38.80K","1.51%"
"05/11/2022","146.00","148.50","148.50","143.00","33.70K","-2.67%"
"05/10/2022","150.00","145.16","150.00","145.16","2.10K","0.00%"
"05/09/2022","150.00","152.00","152.11","147.00","31.60K","-3.16%"
"05/06/2022","154.90","152.00","158.90","152.00","20.30K","0.91%"
"04/28/2022","153.50","153.00","154.10","153.00","10.30K","-0.32%"
"04/27/2022","154.00","153.00","154.50","152.62","15.80K","0.65%"
"04/26/2022","153.00","154.10","154.30","152.01","12.00K","-0.46%"
"04/25/2022","153.70","155.50","155.51","153.61","8.60K","-0.14%"
"04/22/2022","153.92","154.17","154.29","153.01","9.20K","-0.18%"
"04/21/2022","154.20","153.66","155.00","153.60","8.90K","0.41%"
"04/20/2022","153.57","154.99","155.97","153.50","11.00K","-0.94%"
"04/19/2022","155.03","154.20","157.20","153.60","154.20K","0.67%"
"04/18/2022","154.00","154.00","155.00","152.00","13.20K","-0.64%"
"04/15/2022","154.99","155.99","156.01","154.00","34.20K","-0.01%"
"04/14/2022","155.00","155.40","155.50","154.90","24.30K","0.00%"
"04/13/2022","155.00","154.10","155.98","154.10","24.20K","0.00%"
"04/12/2022","155.00","156.00","157.47","154.30","30.00K","-0.64%"
"04/11/2022","156.00","159.00","159.00","154.00","115.20K","2.63%"
"04/08/2022","152.00","150.01","152.00","150.01","13.50K","0.07%"
"04/07/2022","151.90","155.90","155.90","151.90","22.80K","-2.00%"
"04/06/2022","155.00","156.88","156.89","154.50","51.10K","-0.64%"
"04/05/2022","156.00","156.00","158.00","155.01","138.30K","0.00%"
"04/04/2022","156.00","155.00","156.00","150.01","18.00K","-0.03%"
"04/01/2022","156.04","154.10","156.40","154.10","17.30K","-1.71%"
"03/31/2022","158.75","153.52","158.75","153.50","14.60K","2.49%"
"03/30/2022","154.90","154.79","154.98","154.00","7.20K","-0.06%"
"03/29/2022","155.00","153.60","155.20","153.60","190.50K","0.98%"
"03/28/2022","153.50","154.11","155.00","153.04","34.20K","-1.60%"
"03/25/2022","156.00","155.99","156.00","154.50","57.40K","-0.19%"
"03/24/2022","156.30","155.16","157.99","155.16","38.30K","-1.08%"
"03/22/2022","158.00","157.44","158.00","157.40","96.20K","0.00%"
"03/21/2022","158.00","160.99","160.99","155.00","174.70K","-0.32%"
"03/18/2022","158.50","163.33","165.00","157.00","32.80K","-3.48%"
"03/17/2022","164.21","168.00","168.00","164.10","13.50K","-1.91%"
"03/16/2022","167.40","160.25","169.00","160.25","75.70K","2.83%"
"03/15/2022","162.80","154.89","162.99","154.10","22.90K","5.20%"
"03/14/2022","154.75","152.01","154.99","150.05","42.00K","0.16%"
"03/11/2022","154.50","150.25","154.95","150.25","137.60K","1.30%"
"03/10/2022","152.52","150.00","154.00","149.70","338.20K","1.01%"
"03/09/2022","151.00","146.51","152.04","146.51","121.90K","1.96%"
"03/08/2022","148.10","146.01","152.52","145.50","408.20K","0.07%"
"03/07/2022","148.00","142.77","149.48","139.10","714.30K","4.24%"
"03/04/2022","141.98","141.59","141.99","140.00","16.70K","1.41%"
"03/03/2022","140.00","141.91","142.89","139.00","24.40K","-1.33%"
"03/02/2022","141.89","143.03","143.03","140.50","34.70K","-1.47%"
"03/01/2022","144.00","142.02","145.00","142.02","35.20K","0.07%"
"02/28/2022","143.90","145.99","146.00","143.51","32.40K","0.59%"
"02/25/2022","143.05","143.40","146.00","143.00","23.30K","-0.08%"
"02/24/2022","143.16","148.98","148.98","143.16","29.00K","-4.43%"
"02/23/2022","149.79","149.18","150.00","149.00","9.10K","-0.13%"
"02/22/2022","149.99","149.01","149.99","148.50","14.10K","-0.01%"
"02/21/2022","150.00","149.12","150.50","149.00","9.00K","0.07%"
"02/18/2022","149.90","149.10","151.00","149.00","11.00K","0.00%"
"02/17/2022","149.90","150.00","150.00","148.00","8.30K","0.16%"
"02/16/2022","149.66","150.00","150.00","149.50","17.80K","-0.22%"
"02/15/2022","149.99","149.60","150.50","149.00","46.60K","-0.01%"
"02/14/2022","150.00","151.11","151.11","149.60","17.70K","-0.77%"
"02/11/2022","151.17","151.60","152.00","151.00","10.40K","-0.22%"
"02/10/2022","151.50","152.37","152.50","151.00","12.70K","-0.53%"
"02/09/2022","152.30","151.94","153.00","151.64","21.20K","0.68%"
"02/08/2022","151.27","152.97","152.97","150.95","17.90K","-0.48%"
"02/07/2022","152.00","151.89","152.50","151.00","20.90K","1.00%"
"02/04/2022","150.50","151.01","152.00","150.30","26.30K","-0.66%"
