"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2023","592.00","599.49","602.00","591.99","226.48K","0.42%"
"07/31/2023","589.50","584.00","594.10","584.00","425.78K","0.26%"
"07/27/2023","588.00","582.00","588.70","582.00","363.64K","0.56%"
"07/26/2023","584.70","583.02","585.99","583.00","563.43K","0.12%"
"07/25/2023","583.99","583.01","585.09","581.10","190.99K","0.08%"
"07/24/2023","583.50","585.00","585.50","578.00","349.53K","-0.09%"
"07/21/2023","584.00","584.50","585.00","581.13","597.69K","0.02%"
"07/20/2023","583.88","582.20","588.00","581.31","268.56K","0.32%"
"07/19/2023","582.00","582.40","582.40","579.00","685.89K","0.15%"
"07/18/2023","581.10","582.98","585.55","578.20","505.09K","0.17%"
"07/17/2023","580.10","579.00","584.00","578.10","357.19K","0.02%"
"07/14/2023","580.00","581.00","588.00","575.11","269.91K","-0.26%"
"07/13/2023","581.50","578.00","589.00","573.00","948.75K","0.19%"
"07/12/2023","580.40","572.00","580.99","568.00","1.07M","2.00%"
"07/11/2023","569.00","563.80","573.00","560.50","1.22M","2.14%"
"07/10/2023","557.10","557.00","564.98","554.99","395.49K","0.20%"
"07/07/2023","556.00","559.95","560.50","553.60","309.99K","-0.71%"
"07/06/2023","559.99","542.00","560.00","542.00","1.06M","3.13%"
"07/05/2023","543.00","550.00","553.00","537.00","395.84K","-0.64%"
"07/04/2023","546.50","560.96","562.00","545.60","675.89K","-2.63%"
"07/03/2023","561.25","561.25","561.25","550.50","859.87K","7.62%"
"06/27/2023","521.50","524.00","526.75","519.00","650.58K","-1.20%"
"06/26/2023","527.84","515.00","531.38","515.00","680.32K","2.69%"
"06/23/2023","514.00","514.80","515.00","509.70","367.90K","0.17%"
"06/22/2023","513.15","514.99","515.99","509.70","419.28K","0.22%"
"06/21/2023","512.00","513.99","516.40","512.00","948.59K","0.00%"
"06/20/2023","512.00","512.00","515.49","511.75","272.02K","-0.19%"
"06/19/2023","513.00","514.00","517.00","510.50","722.74K","0.54%"
"06/16/2023","510.25","515.97","518.00","510.10","391.57K","1.04%"
"06/15/2023","505.00","511.00","520.00","501.90","1.05M","-1.32%"
"06/14/2023","511.75","513.90","518.70","509.30","314.14K","0.23%"
"06/13/2023","510.60","528.89","532.00","510.06","782.21K","-4.02%"
"06/12/2023","532.00","509.88","538.60","507.00","1.41M","4.11%"
"06/09/2023","511.00","507.99","511.00","502.00","253.50K","0.89%"
"06/08/2023","506.51","515.00","518.00","506.01","251.79K","-1.36%"
"06/07/2023","513.50","514.98","516.60","513.00","184.83K","-0.39%"
"06/06/2023","515.49","510.99","520.00","510.11","348.20K","0.88%"
"06/05/2023","510.98","517.90","517.90","507.90","256.17K","-0.78%"
"06/02/2023","515.02","516.99","521.67","514.00","397.32K","-0.19%"
"06/01/2023","516.00","515.00","524.49","511.01","674.56K","0.00%"
"05/31/2023","516.00","537.25","539.00","513.00","1.23M","-3.91%"
"05/30/2023","537.02","516.00","541.00","513.90","1.65M","4.80%"
"05/29/2023","512.43","513.00","524.24","510.50","1.42M","-0.11%"
"05/26/2023","512.98","484.96","513.70","481.01","1.64M","6.54%"
"05/25/2023","481.49","470.95","482.30","470.00","779.71K","2.77%"
"05/24/2023","468.50","471.00","472.95","467.50","164.00K","-0.22%"
"05/23/2023","469.55","471.00","474.50","469.00","172.52K","-0.67%"
"05/22/2023","472.70","472.00","473.69","468.00","166.48K","-0.13%"
"05/19/2023","473.32","469.00","474.74","462.00","245.24K","0.81%"
"05/18/2023","469.50","467.00","473.02","467.00","233.49K","0.71%"
"05/17/2023","466.20","469.00","469.90","461.05","176.81K","0.26%"
"05/16/2023","465.00","472.75","474.35","467.00","381.58K","-0.62%"
"05/15/2023","467.88","466.00","468.00","461.00","235.19K","0.64%"
"05/12/2023","464.90","460.00","467.97","454.60","704.00K","1.29%"
"05/11/2023","459.00","449.00","459.00","444.35","573.90K","3.38%"
"05/10/2023","444.00","442.00","453.79","432.10","600.79K","0.34%"
"05/09/2023","442.50","447.00","453.40","440.25","764.93K","-0.79%"
"05/08/2023","446.03","455.30","457.98","446.00","296.96K","-2.02%"
"05/05/2023","455.23","458.59","458.59","450.03","319.49K","-0.33%"
"05/04/2023","456.75","458.49","464.89","455.11","588.71K","-0.73%"
"05/03/2023","460.10","445.05","463.59","445.00","2.45M","6.69%"
"05/02/2023","431.25","416.00","431.25","416.00","769.27K","7.28%"
"04/28/2023","401.99","403.00","405.00","398.32","120.00K","-0.25%"
"04/27/2023","403.00","398.00","403.99","395.99","199.55K","2.03%"
"04/26/2023","395.00","403.00","407.00","395.00","168.96K","-1.52%"
"04/20/2023","401.10","394.99","402.00","393.00","210.00K","1.54%"
"04/19/2023","395.00","392.97","397.99","392.89","37.40K","0.64%"
"04/18/2023","392.50","396.95","399.90","392.50","101.03K","-0.97%"
"04/17/2023","396.35","405.08","405.08","396.00","57.50K","-1.43%"
"04/13/2023","402.11","401.11","403.97","398.37","60.56K","0.51%"
"04/12/2023","400.05","402.99","403.00","395.00","89.37K","0.29%"
"04/11/2023","398.90","400.00","400.00","396.10","25.66K","-0.03%"
"04/10/2023","399.01","406.99","406.99","391.00","85.55K","-1.24%"
"04/07/2023","404.00","415.00","415.00","401.00","53.12K","-1.27%"
"04/06/2023","409.20","402.91","409.90","402.90","92.12K","1.65%"
"04/05/2023","402.55","404.90","404.94","401.02","44.63K","-0.53%"
"04/04/2023","404.68","401.00","404.97","396.11","75.94K","1.17%"
"04/03/2023","400.00","404.00","404.00","399.10","34.95K","-1.23%"
"03/31/2023","405.00","399.99","406.88","395.00","927.56K","1.63%"
"03/30/2023","398.50","400.00","400.00","396.00","82.49K","0.65%"
"03/29/2023","395.91","402.00","404.49","395.00","132.67K","-1.15%"
"03/28/2023","400.50","410.00","410.00","399.10","188.40K","-0.65%"
"03/27/2023","403.12","407.90","407.90","390.11","50.23K","0.40%"
"03/24/2023","401.53","408.00","408.00","400.80","93.93K","-0.88%"
"03/22/2023","405.10","415.00","415.00","405.00","123.45K","-2.15%"
"03/21/2023","413.99","419.40","419.40","412.52","57.90K","-0.48%"
"03/20/2023","416.00","421.95","422.00","415.00","40.59K","-0.96%"
"03/17/2023","420.02","426.95","426.95","419.12","784.20K","-0.97%"
"03/16/2023","424.14","426.00","432.89","424.14","481.21K","-0.08%"
"03/15/2023","424.50","416.88","431.90","412.00","1.23M","2.39%"
"03/14/2023","414.60","423.00","423.00","414.60","203.18K","-1.97%"
"03/13/2023","422.95","422.90","425.00","421.19","387.65K","0.65%"
"03/10/2023","420.22","422.50","423.88","418.10","323.84K","-0.18%"
"03/09/2023","420.97","418.00","422.35","415.26","583.73K","1.19%"
"03/08/2023","416.00","417.78","418.90","415.00","355.04K","0.59%"
"03/07/2023","413.55","413.54","417.50","402.01","271.14K","0.85%"
"03/06/2023","410.05","406.90","411.00","404.75","225.79K","1.31%"
"03/03/2023","404.74","392.00","406.50","390.11","324.47K","2.33%"
"03/02/2023","395.52","401.01","411.50","395.11","368.24K","-2.82%"
"03/01/2023","407.00","413.50","413.50","407.00","682.58K","-1.57%"
"02/28/2023","413.50","414.00","417.88","409.50","446.10K","0.80%"
"02/27/2023","410.21","415.00","418.00","410.11","719.76K","-1.33%"
"02/24/2023","415.76","416.80","419.90","406.00","393.22K","0.42%"
"02/23/2023","414.02","414.00","415.89","408.44","859.99K","-0.06%"
"02/22/2023","414.25","415.00","417.00","412.00","570.18K","0.01%"
"02/21/2023","414.20","414.77","414.77","407.00","82.52K","1.02%"
"02/20/2023","410.00","408.00","410.87","403.51","194.41K","-0.36%"
"02/17/2023","411.50","406.12","413.50","406.00","60.05K","0.24%"
"02/16/2023","410.50","413.00","419.97","409.00","448.34K","-1.08%"
"02/15/2023","415.00","417.69","419.00","405.51","357.70K","0.61%"
"02/14/2023","412.49","415.97","417.00","407.60","300.43K","-0.84%"
"02/13/2023","416.00","410.00","420.00","410.00","158.14K","0.43%"
"02/10/2023","414.21","430.00","430.00","413.12","1.15M","-4.01%"
"02/09/2023","431.50","423.00","434.00","423.00","1.16M","2.25%"
"02/08/2023","422.00","422.79","423.65","416.30","276.40K","0.89%"
"02/07/2023","418.26","424.90","431.90","416.60","354.07K","-1.35%"
"02/06/2023","424.00","418.00","426.90","412.00","355.69K","2.66%"
"02/03/2023","413.00","411.89","418.80","411.89","124.30K","-0.96%"
"02/02/2023","417.00","407.50","418.50","402.04","508.31K","2.82%"
"02/01/2023","405.55","412.89","412.89","402.53","181.76K","-0.84%"
"01/31/2023","409.00","396.98","409.90","395.15","550.03K","3.28%"
"01/30/2023","396.00","399.99","404.84","394.00","132.55K","-0.49%"
"01/27/2023","397.93","405.00","406.50","396.00","164.85K","-1.26%"
"01/26/2023","403.00","399.00","412.00","396.00","1.25M","1.38%"
"01/25/2023","397.50","395.50","404.00","394.00","414.05K","0.88%"
"01/24/2023","394.03","391.80","397.01","375.55","345.28K","0.52%"
"01/23/2023","391.98","377.00","391.98","377.00","79.98K","1.68%"
"01/20/2023","385.50","398.67","398.67","380.70","265.88K","-1.66%"
"01/19/2023","392.00","400.50","404.00","390.10","196.91K","-2.00%"
"01/18/2023","400.00","390.00","401.00","386.01","264.06K","2.56%"
"01/17/2023","390.00","425.00","425.00","390.00","1.27M","-7.31%"
"01/16/2023","420.75","427.00","429.00","419.50","81.71K","-1.74%"
"01/13/2023","428.18","431.01","436.79","427.00","137.11K","-1.79%"
"01/12/2023","436.00","433.00","447.00","431.00","343.43K","0.53%"
"01/11/2023","433.68","437.00","439.98","432.03","443.76K","-0.68%"
"01/10/2023","436.65","426.90","439.25","426.90","594.84K","2.75%"
"01/09/2023","424.95","432.00","433.90","422.00","478.91K","-1.88%"
"01/06/2023","433.11","430.00","438.00","428.00","241.50K","0.73%"
"01/05/2023","429.98","431.50","436.50","429.00","138.47K","-0.70%"
"01/04/2023","433.00","434.90","436.00","428.01","379.68K","0.12%"
"01/03/2023","432.50","440.00","440.00","430.00","189.27K","-1.70%"
"01/02/2023","440.00","447.75","448.48","437.00","73.57K","-1.35%"
"12/30/2022","446.00","454.00","454.00","442.01","47.93K","-0.46%"
"12/29/2022","448.05","434.90","450.00","428.12","489.38K","3.74%"
"12/28/2022","431.90","435.99","435.99","427.00","322.46K","-0.48%"
"12/27/2022","434.00","437.98","438.00","432.20","113.32K","0.00%"
"12/26/2022","434.01","439.79","453.00","421.55","157.42K","0.95%"
"12/23/2022","429.93","440.01","440.01","425.01","200.23K","-1.62%"
"12/22/2022","437.00","435.00","442.99","430.01","218.02K","1.84%"
"12/21/2022","429.11","424.00","433.49","415.05","435.09K","1.21%"
"12/20/2022","424.00","445.88","450.00","408.66","490.61K","-4.07%"
"12/19/2022","442.00","449.44","450.98","441.01","66.26K","-1.89%"
"12/16/2022","450.52","454.80","454.90","445.11","295.91K","-0.10%"
"12/15/2022","450.95","454.98","455.90","447.00","425.42K","-0.45%"
"12/14/2022","453.00","454.99","455.00","451.50","192.68K","-0.03%"
"12/13/2022","453.15","451.01","456.94","451.01","179.89K","0.25%"
"12/12/2022","452.00","451.01","454.00","451.00","207.45K","-0.18%"
"12/09/2022","452.80","452.00","455.00","447.02","127.26K","0.18%"
"12/08/2022","452.00","446.00","455.00","446.00","245.33K","-0.06%"
"12/07/2022","452.25","445.01","454.98","443.00","301.49K","2.32%"
"12/06/2022","442.00","444.00","446.00","437.00","199.20K","0.00%"
"12/05/2022","442.00","459.90","461.00","439.00","309.11K","-3.46%"
"12/02/2022","457.84","472.00","472.00","456.20","278.96K","-2.19%"
"12/01/2022","468.11","476.90","476.90","467.51","136.91K","-1.03%"
"11/30/2022","473.00","467.89","475.00","462.90","684.04K","1.28%"
"11/29/2022","467.00","459.00","468.00","458.16","411.51K","1.52%"
"11/28/2022","460.00","471.00","471.00","455.50","771.42K","-4.91%"
"11/25/2022","483.75","492.00","492.00","482.67","168.46K","-0.47%"
"11/24/2022","486.01","487.15","491.00","485.01","255.36K","-0.20%"
"11/23/2022","487.00","489.00","489.90","486.00","50.25K","0.10%"
"11/22/2022","486.50","486.00","491.89","484.00","360.02K","0.49%"
"11/21/2022","484.11","484.00","488.50","483.30","132.35K","-0.80%"
"11/18/2022","488.00","489.93","489.93","485.00","193.13K","0.20%"
"11/17/2022","487.02","488.99","490.28","486.01","255.54K","0.19%"
"11/16/2022","486.12","489.88","489.88","482.99","80.74K","0.02%"
"11/15/2022","486.00","488.20","493.40","485.00","418.80K","-0.61%"
"11/14/2022","489.00","489.97","490.50","482.00","134.34K","-0.33%"
"11/11/2022","490.60","492.00","493.00","488.50","153.63K","0.11%"
"11/10/2022","490.06","491.90","493.70","488.00","467.30K","0.42%"
"11/08/2022","488.00","488.85","491.40","487.00","351.96K","1.00%"
"11/07/2022","483.15","484.00","489.00","483.00","98.71K","-0.11%"
"11/04/2022","483.70","485.10","487.99","482.00","246.24K","-1.27%"
"11/03/2022","489.91","489.00","494.75","488.50","351.22K","0.03%"
"11/02/2022","489.75","492.00","492.98","485.20","160.23K","-0.46%"
"11/01/2022","492.00","493.74","494.00","486.08","442.51K","1.24%"
"10/31/2022","485.99","488.00","488.00","481.00","121.32K","1.11%"
"10/28/2022","480.65","494.90","494.99","478.23","225.54K","-2.41%"
"10/27/2022","492.50","493.00","499.39","491.00","346.58K","-1.01%"
"10/26/2022","497.50","503.25","506.92","494.50","377.35K","-1.68%"
"10/25/2022","506.00","513.50","513.50","506.00","212.60K","-1.07%"
"10/24/2022","511.49","518.00","518.00","510.51","383.18K","-0.27%"
"10/21/2022","512.90","513.99","514.90","508.10","186.63K","0.18%"
"10/20/2022","512.00","516.00","516.00","512.00","241.14K","-0.39%"
"10/19/2022","514.00","513.00","515.90","510.50","367.21K","0.88%"
"10/18/2022","509.50","511.52","515.49","506.99","411.64K","-0.20%"
"10/17/2022","510.50","514.89","514.90","509.70","393.80K","-0.29%"
"10/14/2022","512.00","516.99","516.99","511.01","206.76K","-0.20%"
"10/13/2022","513.02","514.01","517.09","510.90","186.57K","0.00%"
"10/12/2022","513.04","515.50","520.00","512.00","363.24K","-0.19%"
"10/11/2022","514.00","516.00","517.10","510.20","333.88K","-0.39%"
"10/10/2022","516.00","514.00","517.50","510.50","508.38K","0.81%"
"10/07/2022","511.86","510.90","520.90","510.15","823.97K","-0.13%"
"10/06/2022","512.51","519.98","523.00","512.13","661.34K","-0.94%"
"10/05/2022","517.36","510.00","518.89","507.80","1.33M","2.11%"
"10/04/2022","506.65","496.20","511.00","495.33","1.61M","2.77%"
"10/03/2022","493.00","498.89","498.89","492.05","170.26K","-0.72%"
"09/30/2022","496.56","501.00","507.90","491.11","836.93K","-1.38%"
"09/29/2022","503.50","497.79","505.99","492.00","996.34K","1.31%"
"09/28/2022","497.00","495.90","503.50","494.05","780.05K","0.61%"
"09/27/2022","494.00","490.00","498.65","486.00","1.11M","1.23%"
"09/26/2022","488.00","481.00","493.00","470.00","1.74M","1.74%"
"09/23/2022","479.65","493.90","494.05","477.05","338.71K","-1.56%"
"09/22/2022","487.25","480.00","489.74","473.05","512.54K","1.30%"
"09/21/2022","481.00","494.99","495.99","481.00","428.67K","-2.24%"
"09/20/2022","492.00","503.90","503.98","491.50","427.62K","-1.94%"
"09/19/2022","501.75","511.69","511.69","500.00","174.81K","-1.26%"
"09/16/2022","508.17","511.08","515.20","506.80","411.96K","-0.36%"
"09/15/2022","510.00","514.00","523.35","509.50","922.91K","-0.55%"
"09/14/2022","512.81","513.40","515.75","510.00","157.46K","-0.04%"
"09/13/2022","513.00","513.40","516.70","512.53","191.12K","0.00%"
"09/12/2022","513.00","516.00","518.99","510.00","155.57K","-0.30%"
"09/09/2022","514.54","516.00","520.00","513.50","346.28K","0.11%"
"09/08/2022","514.00","511.01","517.89","510.50","413.77K","1.18%"
"09/07/2022","507.99","519.90","520.00","507.02","137.41K","-0.78%"
"09/06/2022","511.99","516.00","516.00","509.00","201.54K","-0.31%"
"09/05/2022","513.60","519.95","524.50","513.60","485.02K","-1.37%"
"09/02/2022","520.74","522.00","526.45","518.00","391.58K","-0.48%"
"09/01/2022","523.25","518.98","529.51","516.72","1.14M","0.92%"
"08/31/2022","518.50","508.99","519.50","507.10","572.07K","1.87%"
"08/30/2022","509.00","518.90","521.50","507.00","1.03M","-0.59%"
"08/29/2022","512.00","517.00","517.00","497.21","1.30M","-1.31%"
"08/26/2022","518.78","540.00","540.00","517.01","2.10M","0.15%"
"08/25/2022","518.00","507.00","526.90","501.00","1.97M","1.97%"
"08/24/2022","508.00","522.00","527.00","507.00","1.02M","-1.93%"
"08/23/2022","518.00","497.00","521.87","495.99","2.19M","5.71%"
"08/22/2022","490.00","492.80","493.89","485.00","512.74K","-0.59%"
"08/19/2022","492.89","495.11","498.41","490.30","330.15K","-1.13%"
"08/18/2022","498.50","502.99","511.00","495.00","1.22M","-1.09%"
"08/17/2022","504.00","482.00","505.43","478.20","1.95M","5.22%"
"08/16/2022","479.01","475.00","489.45","473.25","2.56M","1.08%"
"08/15/2022","473.90","465.00","480.50","462.55","2.32M","2.29%"
"08/12/2022","463.30","464.00","465.00","460.00","504.50K","-0.25%"
"08/11/2022","464.45","462.00","467.67","459.00","572.77K","0.70%"
"08/10/2022","461.20","471.00","476.89","458.00","1.21M","-1.06%"
"08/05/2022","466.15","454.99","474.90","454.99","1.83M","2.46%"
"08/04/2022","454.95","442.10","454.95","442.10","794.59K","3.39%"
"08/03/2022","440.02","419.99","448.35","416.06","1.17M","5.52%"
"08/02/2022","417.00","413.80","421.00","409.12","254.72K","0.60%"
"08/01/2022","414.51","412.00","415.90","409.01","109.86K","0.63%"
"07/29/2022","411.93","418.00","418.00","410.03","187.84K","-0.98%"
"07/28/2022","416.00","417.97","423.90","415.00","509.04K","0.23%"
"07/27/2022","415.06","414.41","417.99","411.00","282.25K","0.02%"
"07/26/2022","414.99","416.99","421.88","409.00","358.29K","-0.72%"
"07/25/2022","417.99","415.00","417.99","411.51","150.71K","-0.23%"
"07/22/2022","418.96","425.99","427.00","407.31","560.46K","-0.72%"
"07/21/2022","422.01","430.00","430.95","422.00","223.97K","-1.74%"
"07/20/2022","429.50","430.89","433.50","425.00","226.00K","0.12%"
"07/19/2022","428.99","436.00","439.98","423.50","318.49K","-2.50%"
"07/18/2022","439.98","440.00","445.00","433.00","328.98K","-2.44%"
"07/15/2022","451.00","458.50","463.00","445.60","586.72K","-1.20%"
"07/14/2022","456.50","451.00","458.90","443.00","750.35K","2.13%"
"07/13/2022","447.00","434.99","447.00","430.11","484.10K","2.76%"
"07/07/2022","435.01","439.50","440.02","434.00","133.87K","-0.14%"
"07/06/2022","435.63","439.90","443.95","435.60","324.18K","-0.31%"
"07/05/2022","437.00","441.50","444.00","433.80","146.78K","-1.58%"
"07/04/2022","444.00","450.50","457.90","439.40","436.18K","-1.92%"
"07/01/2022","452.69","458.00","458.50","451.03","159.30K","-0.73%"
"06/30/2022","456.00","457.50","466.00","450.10","1.58M","0.66%"
"06/29/2022","453.00","452.91","464.99","449.01","899.48K","0.64%"
"06/28/2022","450.10","448.00","475.00","447.00","1.00M","1.15%"
"06/27/2022","445.00","437.99","450.00","436.00","621.74K","2.02%"
"06/24/2022","436.17","461.90","463.00","427.26","874.68K","-5.59%"
"06/23/2022","462.00","461.00","468.00","460.51","403.93K","0.65%"
"06/22/2022","459.00","467.00","469.00","457.55","579.78K","-1.29%"
"06/21/2022","464.99","454.00","467.00","451.11","907.65K","3.22%"
"06/20/2022","450.50","466.00","468.50","450.01","404.49K","-2.87%"
"06/17/2022","463.79","459.98","469.00","457.90","677.31K","1.05%"
"06/16/2022","458.98","450.02","459.50","448.05","452.04K","1.10%"
"06/15/2022","454.00","451.99","459.49","450.99","533.92K","1.57%"
"06/14/2022","447.00","447.50","451.60","443.00","441.66K","-0.28%"
"06/13/2022","448.27","466.10","466.10","444.00","716.62K","-4.05%"
"06/10/2022","467.18","468.80","473.00","462.00","420.22K","0.23%"
"06/09/2022","466.10","471.00","472.00","462.00","415.88K","0.45%"
"06/08/2022","464.00","445.01","476.00","440.52","1.18M","4.13%"
"06/07/2022","445.60","448.00","453.60","442.60","304.63K","-0.40%"
"06/06/2022","447.40","438.00","451.00","430.99","320.12K","2.57%"
"06/03/2022","436.17","449.00","453.00","434.00","401.89K","-3.29%"
"06/02/2022","451.00","468.00","468.00","450.00","501.79K","-2.70%"
"06/01/2022","463.50","474.96","474.96","463.00","269.69K","-2.01%"
"05/31/2022","473.00","494.00","494.00","469.00","319.60K","-2.87%"
"05/30/2022","487.00","488.00","496.88","485.01","129.32K","0.24%"
"05/27/2022","485.85","490.00","503.00","483.00","711.97K","0.98%"
"05/26/2022","481.15","467.40","485.10","462.00","393.39K","1.88%"
"05/25/2022","472.27","470.00","479.00","454.51","721.18K","1.07%"
"05/24/2022","467.25","479.25","483.00","467.01","538.13K","-1.84%"
"05/23/2022","476.00","500.01","500.01","476.00","806.61K","-5.33%"
"05/20/2022","502.79","505.70","505.99","497.10","151.70K","0.16%"
"05/19/2022","502.00","500.00","511.00","500.00","319.05K","-0.41%"
"05/18/2022","504.05","498.00","508.40","487.00","393.92K","1.83%"
"05/17/2022","495.00","504.99","505.00","493.00","371.17K","-1.02%"
"05/16/2022","500.10","512.10","523.33","495.00","470.41K","-4.44%"
"05/13/2022","523.33","510.40","526.00","508.01","347.76K","1.62%"
"05/12/2022","515.00","517.00","520.00","495.01","386.73K","0.58%"
"05/11/2022","512.01","517.95","517.95","485.60","858.96K","-0.87%"
"05/10/2022","516.50","523.00","523.00","511.50","407.95K","-0.36%"
"05/09/2022","518.39","560.00","560.00","518.39","749.73K","-7.50%"
"05/06/2022","560.42","566.77","566.77","558.00","172.19K","-0.90%"
"04/28/2022","565.50","570.00","574.00","558.01","375.95K","-0.88%"
"04/27/2022","570.50","578.50","584.00","569.88","147.72K","-1.62%"
"04/26/2022","579.90","587.99","588.00","577.00","162.54K","-0.91%"
"04/25/2022","585.20","590.01","602.00","583.20","248.22K","0.04%"
"04/22/2022","584.99","592.00","592.00","582.15","122.83K","-0.85%"
"04/21/2022","590.00","587.10","590.00","580.00","131.92K","-0.17%"
"04/20/2022","591.00","606.99","606.99","587.51","111.76K","-0.67%"
"04/19/2022","595.00","604.50","611.00","593.00","183.57K","-1.35%"
"04/18/2022","603.15","600.10","610.00","600.00","135.63K","-0.80%"
"04/15/2022","608.00","615.00","622.00","608.00","134.71K","-0.98%"
"04/14/2022","613.99","607.01","616.00","606.15","163.77K","0.49%"
"04/13/2022","611.00","622.00","623.00","609.00","255.44K","-2.08%"
"04/12/2022","624.00","625.00","630.00","618.00","410.93K","-0.48%"
"04/11/2022","627.00","619.99","634.00","614.01","1.33M","6.27%"
"04/08/2022","590.00","585.00","599.00","581.01","355.74K","1.90%"
"04/07/2022","579.00","587.70","588.00","566.12","615.20K","-1.03%"
"04/06/2022","585.01","590.00","597.00","582.00","437.82K","0.17%"
"04/05/2022","584.00","595.50","602.00","582.55","586.56K","-1.93%"
"04/04/2022","595.50","625.00","625.00","595.37","773.43K","-7.48%"
"04/01/2022","643.64","636.35","650.00","631.10","640.61K","1.15%"
"03/31/2022","636.35","627.00","639.00","627.00","237.49K","1.33%"
"03/30/2022","628.00","627.98","644.00","612.10","428.41K","0.16%"
"03/29/2022","627.00","623.85","635.00","620.00","293.82K","1.29%"
"03/28/2022","618.99","597.00","620.50","587.00","486.77K","3.57%"
"03/25/2022","597.67","585.00","599.99","583.00","237.37K","1.82%"
"03/24/2022","587.00","576.00","588.00","565.77","154.42K","2.80%"
"03/22/2022","571.00","577.58","579.99","570.01","138.96K","-0.87%"
"03/21/2022","576.00","574.00","582.89","565.00","189.40K","1.47%"
"03/18/2022","567.63","576.20","585.00","566.00","236.75K","-2.80%"
"03/17/2022","584.00","593.98","595.00","583.00","115.12K","-0.17%"
"03/16/2022","585.00","584.00","602.00","584.00","331.89K","0.34%"
"03/15/2022","583.00","573.75","584.40","573.50","110.84K","2.10%"
"03/14/2022","571.01","575.00","575.00","564.00","114.28K","-0.30%"
"03/11/2022","572.75","587.00","593.00","571.50","249.06K","-3.17%"
"03/10/2022","591.53","561.01","593.00","561.01","689.37K","7.36%"
"03/09/2022","551.00","559.99","573.00","545.50","834.11K","-2.82%"
"03/08/2022","567.00","573.90","579.98","559.00","343.54K","-1.05%"
"03/07/2022","573.00","615.61","615.61","573.00","1.00M","-7.47%"
"03/04/2022","619.27","619.99","626.40","617.00","124.67K","0.37%"
"03/03/2022","616.99","623.00","624.00","613.26","172.96K","-0.96%"
"03/02/2022","622.99","638.00","638.00","616.01","465.96K","-2.66%"
"03/01/2022","640.00","664.99","664.99","640.00","233.33K","-2.29%"
"02/28/2022","655.00","640.00","663.00","622.15","279.97K","3.15%"
"02/25/2022","634.98","645.00","646.00","630.00","256.63K","0.77%"
"02/24/2022","630.11","650.00","653.50","630.11","623.02K","-5.47%"
"02/23/2022","666.60","668.00","670.00","655.00","154.70K","0.54%"
"02/22/2022","663.00","675.70","675.70","650.00","217.89K","-1.21%"
"02/21/2022","671.10","685.70","685.70","670.50","39.62K","-1.55%"
"02/18/2022","681.68","680.90","683.95","675.60","35.63K","0.69%"
"02/17/2022","677.00","683.80","683.80","672.00","25.84K","0.15%"
"02/16/2022","676.00","686.80","686.80","675.01","156.35K","-0.15%"
"02/15/2022","677.00","675.10","686.90","675.10","44.76K","-0.44%"
"02/14/2022","679.99","689.98","697.88","678.00","216.34K","-1.31%"
"02/11/2022","689.00","688.99","694.00","682.10","151.65K","0.59%"
"02/10/2022","684.95","690.00","692.50","681.50","174.77K","-0.88%"
"02/09/2022","691.00","688.00","693.50","685.01","248.85K","1.02%"
"02/08/2022","684.01","688.00","689.00","681.33","169.93K","0.15%"
"02/07/2022","683.00","693.98","693.98","682.52","152.79K","-0.83%"
"02/04/2022","688.73","694.00","696.75","681.01","271.98K","0.14%"
"02/03/2022","687.80","699.00","704.75","681.01","333.20K","-0.75%"
"02/02/2022","693.00","684.00","695.00","684.00","257.07K","1.32%"
"02/01/2022","684.00","676.50","693.00","676.50","165.04K","0.44%"
"01/31/2022","681.00","685.00","690.00","681.00","129.66K","0.03%"
"01/28/2022","680.79","695.00","698.89","671.11","284.80K","-1.35%"
"01/27/2022","690.10","689.00","698.00","687.00","304.18K","0.14%"
"01/26/2022","689.11","689.75","695.00","676.50","162.32K","0.60%"
"01/25/2022","685.00","671.00","688.00","670.00","319.97K","3.15%"
"01/24/2022","664.10","674.85","674.85","661.10","63.82K","-0.29%"
"01/21/2022","666.00","658.00","674.00","658.00","91.26K","1.06%"
"01/20/2022","659.00","665.00","673.99","646.80","474.85K","0.46%"
"01/19/2022","656.00","682.00","682.00","655.00","168.14K","-2.96%"
"01/18/2022","676.00","678.01","689.89","672.55","146.84K","-0.88%"
"01/17/2022","682.00","671.75","684.90","667.00","43.98K","1.04%"
"01/14/2022","675.00","680.00","684.98","674.50","58.72K","-0.66%"
"01/13/2022","679.50","683.00","694.97","679.50","127.11K","-0.95%"
"01/12/2022","686.00","692.00","696.00","684.00","246.50K","-0.58%"
"01/11/2022","690.00","698.00","701.99","688.00","226.75K","-0.58%"
"01/10/2022","694.00","685.05","698.00","685.05","176.42K","0.79%"
"01/07/2022","688.59","690.00","696.00","677.02","205.52K","0.37%"
"01/06/2022","686.02","691.80","698.99","685.00","772.14K","-0.81%"
"01/05/2022","691.60","699.00","699.00","691.60","198.16K","-0.92%"
"01/04/2022","698.00","689.00","703.00","686.00","490.09K","1.34%"
"01/03/2022","688.79","680.00","690.50","679.99","157.08K","1.40%"
"12/31/2021","679.28","672.00","689.95","672.00","361.08K","0.19%"
"12/30/2021","678.00","685.99","696.00","671.15","812.89K","-0.15%"
"12/29/2021","679.00","676.25","684.00","674.29","246.87K","0.15%"
